key	enrichment_score	unadjusted_p_value	adjusted_q_value	associated_groups	accession	function	p_Control	N_Control	p_Jelly	N_Jelly
func_759b7b550b82	4.375473035051982	0.036459709154209145	0.4931282158537864	Control,Jelly	MER0203026,MER0202991,MER0202990,MER0203046	family_M24_non-peptidase_homologues_(Puniceispirillum_marinum)_[M24.UNW]	0.16216216216216217	37	0.025	40
func_88ef73d1b818	4.375473035051982	0.036459709154209145	0.4931282158537864	Control,Jelly	MER0203002	family_M48_unassigned_peptidases_(Puniceispirillum_marinum)_[M48.UPW]	0.16216216216216217	37	0.025	40
func_a40d6f6add6f	4.375473035051982	0.036459709154209145	0.4931282158537864	Control,Jelly	MER0202972,MER0203003	family_S11_unassigned_peptidases_(Puniceispirillum_marinum)_[S11.UPW]	0.16216216216216217	37	0.025	40
func_c16f5002c542	4.375473035051982	0.036459709154209145	0.4931282158537864	Control,Jelly	MER0203055	FtsH_peptidase_(Puniceispirillum_marinum)_[M41.001]	0.16216216216216217	37	0.025	40
func_8a9e72b58eaf	4.299484345159727	0.038123930729038066	0.4931282158537864	Control,Jelly	MER1122231	family_S85_non-peptidase_homologues_(Pseudomonas_aeruginosa)_[S85.UNW]	0.10810810810810811	37	0.3	40
func_32671f3bd18f	3.908294348005138	0.04804833881791509	0.4931282158537864	Control,Jelly	MER0272797	family_M95_unassigned_peptidases_(Microscilla_marina)_[M95.UPW]	0.08108108108108109	37	0.25	40
func_f46b912fa2b8	3.908294348005138	0.04804833881791509	0.4931282158537864	Control,Jelly	MER0250675	family_C40_unassigned_peptidases_(Thermodesulfobacterium_sp._OPB45)_[C40.UPW]	0.08108108108108109	37	0.25	40
func_08040b706ce8	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0242909	family_M23_non-peptidase_homologues_(Fluviicola_taffensis)_[M23.UNW]	0	37	0.1	40
func_0a16f15fdb1e	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0979807,MER0973376	subfamily_S8A_unassigned_peptidases_(Fluviicola_taffensis)_[S08.UPA]	0	37	0.1	40
func_0a5a1f2172fe	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0242750	DNA_repair_protein_RadA_({Escherichia_coli})_(Fluviicola_taffensis)_[S16.A04]	0	37	0.1	40
func_0b15fee4dbe1	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0909417,MER0052727,MER0161403,MER0057833,MER0057827	family_C56_non-peptidase_homologues_(Colwellia_psychrerythraea)_[C56.UNW]	0	37	0.1	40
func_0d771522145a	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0230180,MER0230217	subfamily_S9B_unassigned_peptidases_(Pseudoalteromonas_sp._SM9913)_[S09.UPB]	0	37	0.1	40
func_1489789f3b7b	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0242889	FrvX_putative_peptidase_(Fluviicola_taffensis)_[M42.006]	0	37	0.1	40
func_184a5476e2ef	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER1055930,MER1062753,MER1059248	subfamily_S41A_non-peptidase_homologues_(Pseudoalteromonas_luteoviolacea)_[S41.UNA]	0	37	0.1	40
func_19046f1286bf	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0040689,MER0040696	family_S33_unassigned_peptidases_(Idiomarina_loihiensis)_[S33.UPW]	0	37	0.1	40
func_1f3e8455b6d3	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0243025	subfamily_M24B_unassigned_peptidases_(Fluviicola_taffensis)_[M24.UPB]	0	37	0.1	40
func_2288496fd17d	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0048753,MER0048771	family_M28_unassigned_peptidases_(Colwellia_psychrerythraea)_[M28.UPW]	0	37	0.1	40
func_22e1d16c9d6f	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0057851,MER0057876	family_C44_non-peptidase_homologues_(Colwellia_psychrerythraea)_[C44.UNW]	0	37	0.1	40
func_23e862569df7	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0223456	subfamily_S8A_non-peptidase_homologues_(Methanoplanus_petrolearius)_[S08.UNA]	0	37	0.1	40
func_267fda73c654	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0889325	subfamily_M48C_unassigned_peptidases_(Saprospira_grandis)_[M48.UPC]	0	37	0.1	40
func_280f190fe7d8	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0057863	GMP_synthase_(Colwellia_psychrerythraea)_[C26.957]	0	37	0.1	40
func_286587835a85	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0463373	subfamily_C82A_unassigned_peptidases_(Colwellia_psychrerythraea)_[C82.UPA]	0	37	0.1	40
func_2956d4aaff26	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0627248	family_C110_unassigned_peptidases_(Runella_limosa)_[C110.UPW]	0	37	0.1	40
func_2e90202b51cc	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0445513	imidazole_glycerol_phosphate_synthase_subunit_HisH_(Glaciecola_sp._HTCC2999)_[C26.965]	0	37	0.1	40
func_3674e1b21404	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0074457	family_S33_non-peptidase_homologues_(Shewanella_sp._MR-7)_[S33.UNW]	0	37	0.1	40
func_36e65763e428	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0247694,MER0248990	subfamily_S9B_unassigned_peptidases_(Haliscomenobacter_hydrossis)_[S09.UPB]	0	37	0.1	40
func_3b8a6c4115ee	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0473986	family_M95_unassigned_peptidases_(Klebsiella_pneumoniae)_[M95.UPW]	0	37	0.1	40
func_3be795f5663a	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0210275,MER0064302	family_S9_non-peptidase_homologues_(Anaeromyxobacter_sp._Fw109-5)_[S09.UNW]	0	37	0.1	40
func_42d600de094e	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0208670,MER0208787,MER0067670	family_S33_unassigned_peptidases_(Roseobacter_denitrificans)_[S33.UPW]	0	37	0.1	40
func_43b0671cf463	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0741551	subfamily_C82A_unassigned_peptidases_(Fulvivirga_imtechensis)_[C82.UPA]	0	37	0.1	40
func_4c976627fb13	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0215386	family_S33_non-peptidase_homologues_(Chromohalobacter_salexigens)_[S33.UNW]	0	37	0.1	40
func_515dec28099b	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0278920	subfamily_S8A_unassigned_peptidases_(Shewanella_baltica)_[S08.UPA]	0	37	0.1	40
func_536a03bcd3db	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0284338	family_M4_non-peptidase_homologues_(Owenweeksia_hongkongensis)_[M04.UNW]	0	37	0.1	40
func_5b58672fea8a	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0087195	subfamily_M14D_unassigned_peptidases_(Shewanella_woodyi)_[M14.UPD]	0	37	0.1	40
func_5be092ef711a	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0147434	subfamily_C1A_unassigned_peptidases_(Saprospira_grandis)_[C01.UPA]	0	37	0.1	40
func_5d7a5a260892	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0921433	subfamily_M16B_unassigned_peptidases_(Bacteroides_pyogenes)_[M16.UPB]	0	37	0.1	40
func_63208303cf99	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0145119,MER0145200	family_S33_unassigned_peptidases_(Shewanella_piezotolerans)_[S33.UPW]	0	37	0.1	40
func_63cff599f9c0	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0335396	_(Fluviicola_taffensis)_[G04.UPW]	0	37	0.1	40
func_67d5b699a8fa	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0194727	family_S33_non-peptidase_homologues_(Vibrio_antiquarius)_[S33.UNW]	0	37	0.1	40
func_6a36a14c25e3	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0964131	subfamily_S1B_unassigned_peptidases_(Dethiosulfatarculus_sandiegensis)_[S01.UPB]	0	37	0.1	40
func_6b98465d5a63	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0042493	family_M61_unassigned_peptidases_(Idiomarina_loihiensis)_[M61.UPW]	0	37	0.1	40
func_6be9ddfe1508	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0057577	GlpG_peptidase_({Escherichia}-type)_(Colwellia_psychrerythraea)_[S54.016]	0	37	0.1	40
func_6f2aa504db55	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0242747,MER0242843	subfamily_M48C_unassigned_peptidases_(Fluviicola_taffensis)_[M48.UPC]	0	37	0.1	40
func_702155634347	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0048748,MER0934738	family_M56_unassigned_peptidases_(Colwellia_psychrerythraea)_[M56.UPW]	0	37	0.1	40
func_715b5716d716	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0243369	subfamily_M43B_unassigned_peptidases_(Fluviicola_taffensis)_[M43.UPB]	0	37	0.1	40
func_7601b828026c	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0230261	PepB_aminopeptidase_(Pseudoalteromonas_sp._SM9913)_[M17.004]	0	37	0.1	40
func_77cf256c36ec	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0191948,MER0191946	subfamily_S8A_unassigned_peptidases_(Kordia_algicida)_[S08.UPA]	0	37	0.1	40
func_79252d5cc65d	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0243365	subfamily_M15D_unassigned_peptidases_(Fluviicola_taffensis)_[M15.UPD]	0	37	0.1	40
func_7d7394c27ce4	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0848311,MER0475175	subfamily_M20A_unassigned_peptidases_(Alteromonas_mediterranea)_[M20.UPA]	0	37	0.1	40
func_7fd77157a2bd	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0057840	methionyl_aminopeptidase_1_({Escherichia}-type)_(Colwellia_psychrerythraea)_[M24.001]	0	37	0.1	40
func_80e190fcd8c2	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0285026,MER0285746,MER0285765,MER0285105,MER0284800	family_M1_unassigned_peptidases_(Owenweeksia_hongkongensis)_[M01.UPW]	0	37	0.1	40
func_82309a5f23f7	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0273942,MER0213367,MER0214273,MER0273920	family_S33_unassigned_peptidases_(Herpetosiphon_aurantiacus)_[S33.UPW]	0	37	0.1	40
func_86e5d8392065	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER1059165	family_S51_unassigned_peptidases_(Vibrio_variabilis)_[S51.UPW]	0	37	0.1	40
func_947417fd4211	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0923943	subfamily_M16A_unassigned_peptidases_(Vibrio_sp._DCR_1-4-2)_[M16.UPA]	0	37	0.1	40
func_95290ecf5268	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0935559	_(Janthinobacterium_sp._HH01)_[G05.UPW]	0	37	0.1	40
func_993454c743aa	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0242800	subfamily_S8A_non-peptidase_homologues_(Fluviicola_taffensis)_[S08.UNA]	0	37	0.1	40
func_9b9128dcf137	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0071522	family_S33_unassigned_peptidases_(Shewanella_denitrificans)_[S33.UPW]	0	37	0.1	40
func_9d097551c91e	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0794471,MER0802614,MER0802231,MER0794569,MER0803755,MER0808193,MER0791912,MER0802733,MER0798577	family_I87_unassigned_peptidase_inhibitors_(Pseudoalteromonas_luteoviolacea)_[I87.UPW]	0	37	0.1	40
func_a27a5e4eb53d	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0052751	subfamily_M48C_unassigned_peptidases_(Colwellia_psychrerythraea)_[M48.UPC]	0	37	0.1	40
func_aa260be0ad13	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0048745	subfamily_M23B_non-peptidase_homologues_(Colwellia_psychrerythraea)_[M23.UNB]	0	37	0.1	40
func_aaf9f0f641d1	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER1065094	dipeptidase_E_(Thalassomonas_actiniarum)_[S51.001]	0	37	0.1	40
func_b1d4d11b71f5	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0280790,MER0280938	subfamily_S9B_unassigned_peptidases_(Glaciecola_nitratireducens)_[S09.UPB]	0	37	0.1	40
func_c1b34bec4e23	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0052027	amidophosphoribosyltransferase_precursor_(Colwellia_psychrerythraea)_[C44.001]	0	37	0.1	40
func_c295e1239ba9	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0492606,MER0492620	subfamily_M9B_unassigned_peptidases_(Bacillus_cereus)_[M09.UPB]	0	37	0.1	40
func_cbd3dd59bda0	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0121789	family_S33_non-peptidase_homologues_(Burkholderia_phymatum)_[S33.UNW]	0	37	0.1	40
func_d42e27341306	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0242981	subfamily_M23B_unassigned_peptidases_(Fluviicola_taffensis)_[M23.UPB]	0	37	0.1	40
func_d76666822ab8	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0242973,MER0243033,MER0295385	family_C25_unassigned_peptidases_(Fluviicola_taffensis)_[C25.UPW]	0	37	0.1	40
func_e7f86c97b400	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0243133	DDB_G0284249_g.p._({Dictyostelium_discoideum})_(Fluviicola_taffensis)_[M41.A17]	0	37	0.1	40
func_e8c81753dff6	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0057575	subfamily_M24B_unassigned_peptidases_(Colwellia_psychrerythraea)_[M24.UPB]	0	37	0.1	40
func_e96c40fc98ce	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0873773	family_M38_non-peptidase_homologues_(Pseudoalteromonas_tunicata)_[M38.UNW]	0	37	0.1	40
func_ec56273b6890	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0231037	subfamily_M28D_unassigned_peptidases_(Glaciecola_lipolytica)_[M28.UPD]	0	37	0.1	40
func_f15780be9dbb	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0447672	CTP_synthetase_(Fluviicola_taffensis)_[C26.964]	0	37	0.1	40
func_f3002d9c85d1	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0286988	family_M90_unassigned_peptidases_(Cyclobacterium_marinum)_[M90.UPW]	0	37	0.1	40
func_f9c6b0b5ce0e	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0095776,MER0095746	family_S33_unassigned_peptidases_(Marinomonas_sp._MWYL1)_[S33.UPW]	0	37	0.1	40
func_fde239307216	3.902742092576309	0.048207364732294984	0.4931282158537864	Jelly	MER0249784,MER0247885,MER0248202	subfamily_M20A_unassigned_peptidases_(Alteromonas_sp._SN2)_[M20.UPA]	0	37	0.1	40
func_161e7612b875	3.7459518844534707	0.052935568044560566	0.4931282158537864	Control,Jelly	MER1214877,MER0587001,MER1240369,MER0318907,MER0086298,MER0123747,MER1240344,MER0141655,MER0683116,MER0554796,MER1209603,MER0318911,MER1241499,MER1240025,MER0087733,MER0646504,MER0484636,MER0319118	methionyl_aminopeptidase_1_({Escherichia}-type)_()_[M24.001]	0.2702702702702703	37	0.1	40
func_b77cf31b4e4e	3.7459518844534707	0.052935568044560566	0.4931282158537864	Control,Jelly	MER0448796,MER0446600,MER0448162,MER0448668,MER0447189,MER0450559,MER0449067	CTP_synthetase_()_[C26.964]	0.2702702702702703	37	0.1	40
func_c159b97f44c9	3.7459518844534707	0.052935568044560566	0.4931282158537864	Control,Jelly	MER0191875,MER0973654,MER0191912,MER0968961,MER0159668,MER0990627,MER0978052,MER0191951,MER0191953,MER0985089,MER1284559	subfamily_S8A_unassigned_peptidases_()_[S08.UPA]	0.2702702702702703	37	0.1	40
func_99e89560fdeb	3.6229925897022115	0.05698628076051221	0.4931282158537864	Control,Jelly	MER0174551,MER0174541	family_S9_non-peptidase_homologues_(Gemmatimonas_aurantiaca)_[S09.UNW]	0.05405405405405406	37	0.2	40
func_0f3b92788248	3.5170270361501617	0.0607413115619489	0.4931282158537864	Control,Jelly	MER0230228	_(Pseudoalteromonas_sp._SM9913)_[G05.UPW]	0.02702702702702703	37	0.15	40
func_3f66a717ed80	3.5170270361501617	0.0607413115619489	0.4931282158537864	Control,Jelly	MER1153492,MER1153494	subfamily_S1D_non-peptidase_homologues_(Methanosarcina_acetivorans)_[S01.UND]	0.02702702702702703	37	0.15	40
func_42db73e0afda	3.5170270361501617	0.0607413115619489	0.4931282158537864	Control,Jelly	MER0152164,MER0152071	family_M38_non-peptidase_homologues_(Desulfatibacillum_alkenivorans)_[M38.UNW]	0.02702702702702703	37	0.15	40
func_cf8976a5f566	3.5170270361501617	0.0607413115619489	0.4931282158537864	Control,Jelly	MER0086042	family_I39_unassigned_peptidase_inhibitors_(Cellvibrio_japonicus)_[I39.UPW]	0.02702702702702703	37	0.15	40
func_2e5c55f0647a	3.413031343809478	0.06468352225190531	0.4931282158537864	Control,Jelly	MER0404190	family_U32_unassigned_peptidases_(Elizabethkingia_anophelis)_[U32.UPW]	0.10810810810810811	37	0.275	40
func_0d3a3675bb79	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0443903	GMP_synthase_(Joostella_marina)_[C26.957]	0.08108108108108109	37	0	40
func_100321ca2af7	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0187221,MER0187200	family_S9_non-peptidase_homologues_(Comamonas_testosteroni)_[S09.UNW]	0.08108108108108109	37	0	40
func_1a78756dc822	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0420669,MER0420327,MER0119470,MER0118432,MER0175974,MER0223653,MER0161049	esterase_EstB_()_[S12.950]	0.08108108108108109	37	0	40
func_24aac3a9c5c1	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0063137	family_M16_non-peptidase_homologues_(Robiginitalea_biformata)_[M16.UNW]	0.08108108108108109	37	0	40
func_2a34c7426b76	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0019748,MER0024572	family_M20_unassigned_peptidases_(Rhodobacter_sphaeroides)_[M20.UPW]	0.08108108108108109	37	0	40
func_2a801fe8fba1	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0165483	family_C56_non-peptidase_homologues_(Roseovarius_nubinhibens)_[C56.UNW]	0.08108108108108109	37	0	40
func_42c4e3c7be5e	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0307967	prolyl_aminopeptidase_()_[S33.001]	0.08108108108108109	37	0	40
func_46203d781161	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0878071	DDB_G0284249_g.p._({Dictyostelium_discoideum})_(Zhouia_amylolytica)_[M41.A17]	0.08108108108108109	37	0	40
func_4c063b35a99d	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0041863,MER0252641	TldD_peptidase_({Escherichia_coli})_(Zymomonas_mobilis)_[M103.001]	0.08108108108108109	37	0	40
func_4efe7f3ed56c	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER1064032	cephalosporin_C_acylase_precursor_(Skermanella_aerolata)_[S45.003]	0.08108108108108109	37	0	40
func_4f152917d87f	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER1072501	subfamily_S49C_non-peptidase_homologues_(Burkholderia_sp._lig30)_[S49.UNC]	0.08108108108108109	37	0	40
func_505f7a197a75	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0999448	family_S9_unassigned_peptidases_(Mesorhizobium_australicum)_[S09.UPW]	0.08108108108108109	37	0	40
func_544743ff0414	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0503984,MER0504965	family_S9_unassigned_peptidases_(Glaciecola_psychrophila)_[S09.UPW]	0.08108108108108109	37	0	40
func_5d5239b5d104	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0795038	family_I87_unassigned_peptidase_inhibitors_(Polaribacter_sp._Hel1_33_49)_[I87.UPW]	0.08108108108108109	37	0	40
func_67e6ea650418	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0072615,MER0068248	family_S33_unassigned_peptidases_(Pseudomonas_fluorescens)_[S33.UPW]	0.08108108108108109	37	0	40
func_7e6f8f11119f	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0203053	family_S24_unassigned_peptidases_(Puniceispirillum_marinum)_[S24.UPW]	0.08108108108108109	37	0	40
func_7f9c2f139e1e	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0204144	phosphoribosylformylglycinamidine_synthase_(Zunongwangia_profunda)_[C56.972]	0.08108108108108109	37	0	40
func_9c22c3d03e13	3.374729619736755	0.06620344183429663	0.4931282158537864	Control	MER0083577	subfamily_M48C_unassigned_peptidases_(Congregibacter_litoralis)_[M48.UPC]	0.08108108108108109	37	0	40
