key	function	accession	associated_groups	p_Control	N_Control	p_Jelly	N_Jelly
func_0cb6958d02e5	TPR repeat (TPR) (PDB:1KLX)	COG0790	Control,Jelly	0.5675675675675675	37	0.575	40
func_0ccbdb7a765b	Predicted nuclease, contains PIN domain, potential toxin-antitoxin system component (PUBMED:19493340)	COG4634	Jelly	0	37	0.05	40
func_0ccd4aacc5e6	tRNA A22 N1-methylase (TrmK) (PDB:3KR9) (PUBMED:18420655)	COG2384	Control,Jelly	0.08108108108108109	37	0.15	40
func_0cea6c86e450	ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components (CydD)	COG4988	Control,Jelly	0.08108108108108109	37	0.125	40
func_0cf6311e1723	Uncharacterized conserved protein, DUF305 family (PDB:5FEJ)	COG3544	Control,Jelly	0.16216216216216217	37	0.05	40
func_0cf9754a674b	Periplasmic Cu and Ag efflux protein CusF (CusF)	COG5569	Control	0.02702702702702703	37	0	40
func_0d071082b80a	Putative effector of murein hydrolase LrgA, UPF0299 family (YohJ)	COG1380	Control,Jelly	0.21621621621621623	37	0.4	40
func_0d0f54e2b176	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme (CysD) (PDB:1ZUN)	COG0175	Control,Jelly	0.5405405405405406	37	0.7	40
func_0d31fa6a32d9	Glycine cleavage system protein P (pyridoxal-binding), C-terminal domain (GcvP2) (PDB:4LGL)	COG1003	Control,Jelly	0.13513513513513514	37	0.025	40
func_0d346309512c	Fido, protein-threonine AMPylation domain (FIDO) (PDB:2F6S) (PUBMED:19503829)	COG2184	Control,Jelly	0.02702702702702703	37	0.075	40
func_0d4b6ed95986	tRNA G46 N7-methylase TrmB (TrmB) (PDB:1YZH) (PUBMED:19373903;16600901)	COG0220	Control,Jelly	0.8648648648648649	37	0.9	40
func_0d4bb367784b	F420-0:Gamma-glutamyl ligase (F420 biosynthesis) (CofE) (PDB:2G9I)	COG1478	Control,Jelly	0.02702702702702703	37	0.05	40
func_0d6ded803e22	Flagellar biogenesis protein FliO (FliO)	COG3190	Control,Jelly	0.1891891891891892	37	0.35	40
func_0d7d389bc3db	Intracellular sulfur oxidation protein, DsrE/DsrF family (PDB:1L1S) (PUBMED:9695921)	COG1416	Control,Jelly	0.2702702702702703	37	0.275	40
func_0d85a371e119	Uncharacterized conserved protein, DUF2164 family	COG5460	Control,Jelly	0.10810810810810811	37	0.225	40
func_0da9070ae793	Glutamate synthase domain 3 (GltB3) (PDB:1EA0)	COG0070	Control,Jelly	0.13513513513513514	37	0.125	40
func_0dac595ab778	Acyl transferase domain in polyketide synthase (PKS) enzymes (PksD) (PDB:6IYO)	COG3321		0	37	0	40
func_0db07fdb994c	Uncharacterized membrane permease YidK, sodium:solute symporter family (YidK) (PDB:2XQ2)	COG4146	Control,Jelly	0.2972972972972973	37	0.275	40
func_0db897204f63	Metal-dependent amidase/aminoacylase/carboxypeptidase (AbgB) (PDB:3RAM) (PUBMED:17307853)	COG1473	Control,Jelly	0.7567567567567568	37	0.725	40
func_0dbb89993c94	Sarcosine oxidase gamma subunit (SoxG)	COG4583	Control,Jelly	0.43243243243243246	37	0.3	40
func_0dcb174b079b	Urease accessory protein UreE (UreE) (PDB:1EAR)	COG2371	Control,Jelly	0.3783783783783784	37	0.25	40
func_0dd645e0abb4	Ferredoxin (NapF) (PDB:6FAH)	COG1145	Control,Jelly	0.1891891891891892	37	0.25	40
func_0de815bd19db	RNA-splicing ligase RtcB, repairs tRNA damage (RtcB) (PDB:1UC2)	COG1690	Jelly	0	37	0.125	40
func_0ded6e37fabe	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family (StbD) (PDB:2A6Q)	COG2161	Control,Jelly	0.16216216216216217	37	0.225	40
func_0e1604dceac6	Glycyl-tRNA synthetase, beta subunit (GlyS)	COG0751	Control,Jelly	0.5945945945945946	37	0.575	40
func_0e40c6c31418	Zn-dependent carboxypeptidase, M32 family (YpwA) (PDB:1K9X)	COG2317	Control,Jelly	0.16216216216216217	37	0.25	40
func_0e56ee5bdd52	Nitrous oxide reductase accessory protein NosL (NosL) (PDB:2HPU)	COG4314	Control,Jelly	0.05405405405405406	37	0.075	40
func_0e56f656c7c1	Diaminopimelate decarboxylase (LysA) (PDB:1D7K)	COG0019	Control,Jelly	0.8108108108108109	37	0.925	40
func_0e5e4ebc05d3	Predicted ATPase, AAA+ superfamily (Atu1564)	COG2607	Control,Jelly	0.35135135135135137	37	0.25	40
func_0e5f351a0bc7	Uncharacterized conserved protein, DUF2087 family	COG3860	Control,Jelly	0.05405405405405406	37	0.025	40
func_0e8c4c2f539f	Predicted ABC-type exoprotein transport system, permease component (EcsB)	COG4473	Jelly	0	37	0.025	40
func_0e990aabfb2f	Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily (LysX) (PDB:1GLV)	COG0189	Control,Jelly	0.8648648648648649	37	0.875	40
func_0ea52e87ca07	Chaperonin GroEL (HSP60 family) (GroEL) (PDB:1AON)	COG0459	Control,Jelly	0.918918918918919	37	0.8	40
func_0eadc3a6c266	Phage portal protein BeeE (BeeE)	COG4695	Control,Jelly	0.08108108108108109	37	0.1	40
func_0ef994772ce2	Undecaprenyl pyrophosphate phosphatase (UppP) (PDB:5OON)	COG1968	Control,Jelly	0.8648648648648649	37	0.825	40
func_0efc732c93ea	Dihydroneopterin aldolase (FolB) (PDB:1B9L)	COG1539	Control,Jelly	0.8378378378378378	37	0.775	40
func_0f04b757ee48	ATPase subunit MlaF of the ABC-type intermembrane phospholipid transporter Mla (MlaF) (PDB:6IC4)	COG1127	Control,Jelly	0.7027027027027027	37	0.85	40
func_0f26ab3d1b33	Lipid carrier protein ElyC involved in cell wall biogenesis, DUF218 family (ElyC) (PDB:3CA8) (PUBMED:24391520)	COG1434	Control,Jelly	0.5135135135135135	37	0.475	40
func_0f57907585a7	Arginine repressor (ArgR) (PDB:1AOY)	COG1438	Control,Jelly	0.08108108108108109	37	0.25	40
func_0f8027dca1d9	Methionyl-tRNA synthetase (MetG) (PDB:1A8H)	COG0143	Control,Jelly	0.4594594594594595	37	0.25	40
func_0f81ec7821e4	Antitoxin component of toxin-antitoxin stability system, DNA-binding transcriptional repressor (Phd) (PDB:3DBO)	COG4118	Control,Jelly	0.05405405405405406	37	0.05	40
func_0f92368a47a0	RecG-like helicase (RecG) (PDB:1GM5)	COG1200	Control,Jelly	0.918918918918919	37	0.9	40
func_0f93f3c7de0f	Flagellin and related hook-associated protein FlgL (FlgL) (PDB:1IO1)	COG1344	Control,Jelly	0.5135135135135135	37	0.55	40
func_0fafdb2e9e49	Uncharacterized conserved protein, contains GYD domain	COG4274	Control,Jelly	0.08108108108108109	37	0.025	40
func_0fbb141a04e6	Cell pole-organizing protein PopZ (PopZ)	COG3827	Control	0.05405405405405406	37	0	40
func_0fcee026b5c8	Transposase (InsQ)	COG0675	Jelly	0	37	0.025	40
func_1000f64a71ec	Predicted lipoprotein involved in lipopolysaccharide assembly	COG5468	Control,Jelly	0.10810810810810811	37	0.1	40
func_10046d99a6dd	Uncharacterized conserved protein	COG4701,COG4874,COG3482,COG4683,COG4067,COG3915,COG4688,COG4737,COG5331,COG4951,COG5453,COG3551,COG4278,COG4944,COG5338,COG5375,COG3014,COG4898,COG4877,COG3198,COG4924,COG4223,COG5591,COG4544,COG4337,COG4925,COG5388,COG3295,COG4111,COG4891,COG4642	Control,Jelly	0.8108108108108109	37	1.0	40
func_100f7ab477ba	Short-chain dehydrogenase (YqjQ)	COG0300	Control,Jelly	0.9459459459459459	37	0.925	40
func_102b224d7c88	Cytochrome bd-type quinol oxidase, subunit 2 (AppB) (PDB:6RKO)	COG1294	Control,Jelly	0.16216216216216217	37	0.525	40
func_102d7cf831c4	Uncharacterized conserved protein, DUF1684 family (PDB:2LNU)	COG3358	Control,Jelly	0.02702702702702703	37	0.275	40
func_10652cf0f240	Predicted alpha/beta hydrolase	COG4757	Control,Jelly	0.08108108108108109	37	0.2	40
func_1066298cd7cf	Predicted transcriptional regulator, contains an HTH and PUA-like domains	COG4933	Jelly	0	37	0.025	40
func_106839994df2	Uncharacterized 2Fe-2S and 4Fe-4S clusters-containing protein, contains DUF4445 domain (PDB:4C1N)	COG3894	Control,Jelly	0.40540540540540543	37	0.2	40
func_10888a54461a	Exonuclease VII, large subunit (XseA)	COG1570	Control,Jelly	0.7297297297297297	37	0.75	40
func_1091364d024e	Predicted DNA-binding transcriptional regulator YobV, contains HTH and WYL domains (YobV)	COG2378	Control,Jelly	0.32432432432432434	37	0.6	40
func_10953e2fa93d	Uncharacterized protein HemY, contains HemY_N domain and TPR repeats (unrelated to HemY-type protoporphyrinogen oxidase) (HemYx)	COG3898	Control,Jelly	0.40540540540540543	37	0.25	40
func_10a6d3cbab05	Uncharacterized conserved protein YchJ, contains N- and C-terminal SEC-C domains (YchJ) (PDB:2I9W)	COG3012	Control,Jelly	0.13513513513513514	37	0.525	40
func_10d46e147008	FxsA protein affecting phage T7 exclusion by the F plasmid, UPF0716 family (FxsA)	COG3030	Control,Jelly	0.5405405405405406	37	0.625	40
func_10dee4571de4	Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria) (PtsA) (PDB:1EZA)	COG1080	Control,Jelly	0.10810810810810811	37	0.05	40
func_10e1a263c295	Predicted ATPase of the ABC class (PDB:4YIX)	COG3044	Control,Jelly	0.02702702702702703	37	0.05	40
func_112cdadefde9	dTDP-4-amino-4,6-dideoxygalactose transaminase (WecE) (PDB:4PIW) (PUBMED:15271350)	COG0399	Control,Jelly	0.7027027027027027	37	0.775	40
func_119487067fc1	Eukaryotic-type DNA primase (LigD) (PDB:5DMU)	COG3285	Control	0.02702702702702703	37	0	40
func_119bea7f32f2	N-acetyl-gamma-glutamylphosphate reductase (ArgC) (PDB:3DR3)	COG0002	Control,Jelly	0.8648648648648649	37	0.75	40
func_119e85c9b71c	Geranylgeranyl pyrophosphate synthase (IspA) (PDB:2AZJ)	COG0142	Control,Jelly	1.0	37	1.0	40
func_11a394fd9e3b	Predicted N-acetyltransferase YhbS (yhbS) (PDB:4ZBG)	COG3153	Control,Jelly	0.7297297297297297	37	0.775	40
func_11b7d518418d	Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family (YejR) (PDB:1NIJ) (PUBMED:19822009;31132310)	COG0523	Control,Jelly	0.4594594594594595	37	0.575	40
func_11c9d15ce8f9	Biotin carboxyl carrier protein (AccB) (PDB:1A6X)	COG0511	Control,Jelly	0.7837837837837838	37	0.825	40
func_11ee40eccc0c	Thiamine pyrophosphokinase (ThiN) (PDB:1IG0)	COG1564	Control,Jelly	0.2702702702702703	37	0.175	40
func_1210b4b8f649	Glutamyl-tRNA reductase (HemA) (PDB:2XOE)	COG0373	Control,Jelly	0.43243243243243246	37	0.725	40
func_12243c9dfc95	Uncharacterized conserved protein, DUF1015 family	COG4198	Control,Jelly	0.02702702702702703	37	0.25	40
func_123064dc7506	DNA utilization protein ComFC/GntX, contains phosphoribosyltransferase domain (ComFC) (PUBMED:28618091)	COG1040	Control,Jelly	0.6486486486486487	37	0.875	40
func_12331f30901a	Uncharacterized conserved protein YjbI, contains pentapeptide repeats (YjbI) (PDB:2BM4)	COG1357	Control,Jelly	0.16216216216216217	37	0.5	40
func_126ad9ed9987	Predicted ribonuclease YlaK, contains NYN-type RNase and PhoH-family ATPase domains (YlaK) (PUBMED:17114934)	COG1875	Control,Jelly	0.24324324324324326	37	0.575	40
func_1274e0774560	Glutaredoxin-related protein (GrxD) (PDB:1YKA)	COG0278	Control,Jelly	0.5135135135135135	37	0.525	40
func_1285926560d8	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent (MET17) (PDB:2CTZ)	COG2873	Control,Jelly	0.972972972972973	37	0.625	40
func_129e3b336161	Glucokinase (Glk) (PDB:1Q18)	COG0837	Control,Jelly	0.43243243243243246	37	0.525	40
func_12a3c0b90092	Cobalamin biosynthesis cobaltochelatase CobT subunit (CobT2)	COG4547	Control,Jelly	0.5945945945945946	37	0.45	40
func_12b4368d5553	Flagellar motor switch protein FliM (FliM) (PDB:2HP7)	COG1868	Control,Jelly	0.5135135135135135	37	0.5	40
func_12c13eae1b97	UDP-N-acetylglucosamine transferase subunit ALG13 (PDB:2JZC)	COG5017	Jelly	0	37	0.125	40
func_12daa9d61aa1	Predicted acylesterase/phospholipase RssA, containd patatin domain (RssA) (PDB:5FQU)	COG1752	Control,Jelly	0.3783783783783784	37	0.75	40
func_12f281aefebf	Aspartyl-tRNA synthetase (AspS) (PDB:1C0A)	COG0173	Control,Jelly	0.8648648648648649	37	0.85	40
func_12fc4fd69704	Methylphosphotriester-DNA--protein-cysteine methyltransferase (N-terminal fragment of Ada), contains Zn-binding and two AraC-type DNA-binding domains (AdaA) (PDB:1ADN)	COG2169	Control	0.02702702702702703	37	0	40
func_13014c7ede8e	Replication fork clamp-binding protein CrfC (dynamin-like GTPase family) (CrfC) (PDB:1JWY)	COG0699	Control,Jelly	0.02702702702702703	37	0.025	40
func_133fb22f5587	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)	COG1012	Control,Jelly	1.0	37	1.0	40
func_135ea30355bb	Predicted dithiol-disulfide isomerase, DsbA/YjbH family (virulence, stress resistance) (FrnE) (PDB:6GHB)	COG2761	Control,Jelly	0.5945945945945946	37	0.6	40
func_136ae8452298	Ribosomal protein L24 (RplX) (PDB:1VS6)	COG0198	Control,Jelly	0.5405405405405406	37	0.45	40
func_1388485e0d2d	Cell division protein ZapE (Z ring-associated ATPase), AFG1 superfamily (ZapE)	COG1485	Control,Jelly	0.7027027027027027	37	0.625	40
func_139021969076	ABC-type amino acid transport system, permease component (BatB)	COG4597	Control,Jelly	0.35135135135135137	37	0.35	40
func_139807e0e1d0	Mitochondrial translation protein, Rmd1/RMND1/DUF155 family (Rmd1) (PUBMED:23022098)	COG1723		0	37	0	40
func_13a4bff7d611	Beta-lactamase class A (PenP) (PDB:6W34)	COG2367	Control,Jelly	0.16216216216216217	37	0.2	40
func_13ab95b84c3e	Anion-transporting ATPase, ArsA/GET3 family (ArsA) (PDB:1F48)	COG0003	Control,Jelly	0.02702702702702703	37	0.075	40
func_13bc0b4433c8	ABC-type taurine transport system, periplasmic component (TauA) (PDB:6SSY)	COG4521	Control,Jelly	0.1891891891891892	37	0.1	40
func_13f68e1af9cd	Uncharacterized conserved protein YegP, UPF0339 family (YegP) (PDB:2K49)	COG3422	Control,Jelly	0.02702702702702703	37	0.05	40
func_13fe44105fb0	Alkylated DNA repair dioxygenase AlkB (AlkB) (PDB:3KHC)	COG3145	Control,Jelly	0.32432432432432434	37	0.75	40
func_141de1e3212f	Outer membrane protein VirK/YbjX involved in antimicrobial peptide resistance, DUF535 family (VirK)	COG2990	Control,Jelly	0.02702702702702703	37	0.025	40
func_142baae8edaf	Prolipoprotein diacylglyceryltransferase (Lgt) (PDB:5AZB)	COG0682	Control,Jelly	0.918918918918919	37	0.875	40
func_142fbfd1c772	Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family	COG3607	Control,Jelly	0.2972972972972973	37	0.3	40
func_143f18dc5c2b	Predicted glutamine amidotransferase YafJ (YafJ) (PDB:1TE5)	COG0121	Control,Jelly	0.08108108108108109	37	0.375	40
func_147b79ef75e0	Glyoxalase ElbB, DJ-1 superfamily (ElbB) (PDB:1VHQ) (PUBMED:26678554)	COG3155	Control,Jelly	0.02702702702702703	37	0.3	40
func_14ae65ad3262	Queuosine precursor transporter YhhQ, DUF165 family (YhhQ) (PUBMED:31481610)	COG1738	Control,Jelly	0.43243243243243246	37	0.575	40
func_14b9a2a06c02	Capsular polysaccharide biosynthesis protein	COG4421	Control,Jelly	0.10810810810810811	37	0.1	40
func_14c361e284d5	Ribosomal protein L17 (RplQ) (PDB:1GD8)	COG0203	Control,Jelly	0.6756756756756757	37	0.575	40
func_14d6c12e3c66	Glycerol-3-phosphate cytidylyltransferase, cytidylyltransferase family (TagD) (PDB:2B7L)	COG0615	Control,Jelly	0.02702702702702703	37	0.15	40
func_14d7c69814f1	2-oxo-4-hydroxy-4-carboxy--5-ureidoimidazoline (OHCU) decarboxylase (uric acid degradation) (PucL) (PDB:2O70)	COG3195	Control,Jelly	0.21621621621621623	37	0.125	40
func_14d8752aab50	Glycosyltransferase involved in cell wall bisynthesis (WcaA) (PDB:5MLZ)	COG0463	Control,Jelly	0.8918918918918919	37	0.925	40
func_14f3c073e14f	DNA-binding response regulator, ActR/RegA family, consists of REC and Fis-type HTH domains (PDB:3RQI)	COG4567	Control,Jelly	0.5405405405405406	37	0.375	40
func_1504fa57aac9	Molybdenum cofactor biosynthesis enzyme MoaC (MoaC) (PDB:1EKR) (PUBMED:32239579)	COG0315	Control,Jelly	0.5945945945945946	37	0.575	40
func_150ff7c1fbb7	Type IV secretory pathway, VirB2 component (pilin) (VirB2)	COG3838	Control,Jelly	0.02702702702702703	37	0.05	40
func_1527ac336f52	Uncharacterized conserved protein YdeI, YjbR/CyaY-like superfamily, DUF1801 family (YdeI)	COG4430	Control,Jelly	0.10810810810810811	37	0.325	40
func_152ad98f49e5	ABC-type phosphate transport system, permease component (PstC)	COG0573	Control,Jelly	0.5405405405405406	37	0.4	40
func_152db81c69bc	Predicted Fe-S protein YdhL, DUF1289 family (YdhL)	COG3313	Control,Jelly	0.5675675675675675	37	0.625	40
func_1530552f6b61	DNA polymerase III sliding clamp (beta) subunit, PCNA homolog (DnaN) (PDB:1JQJ)	COG0592	Control,Jelly	0.9459459459459459	37	0.85	40
func_155090f81d58	Aldo/keto reductase, related to diketogulonate reductase (ARA1) (PDB:1Q13)	COG0656	Control,Jelly	0.1891891891891892	37	0.15	40
func_157887e5ac79	Cytochrome b6 maturation protein CCB3/Ycf19 and related maturases, YggT family (Ycf19)	COG0762	Control,Jelly	0.6756756756756757	37	0.575	40
func_157df2774ea9	Cell division protein DamX, binds to the septal ring, contains C-terminal SPOR domain (DamX)	COG3266	Control,Jelly	0.1891891891891892	37	0.475	40
func_15a4fb187715	Cobalamin biosynthesis protein CobD/CbiB (CbiB)	COG1270	Control,Jelly	0.43243243243243246	37	0.6	40
func_15a5b29b118a	Succinate dehydrogenase flavin-adding protein, antitoxin component of the CptAB toxin-antitoxin module (SdhE) (PDB:1PUZ)	COG2938	Control,Jelly	0.6216216216216216	37	0.575	40
func_15c1490c49da	Phosphate uptake regulator PhoU (PhoU) (PDB:1T8B)	COG0704	Control,Jelly	0.5675675675675675	37	0.625	40
func_15c4eef2a6de	Poly-gamma-glutamate biosynthesis protein CapA/YwtB (capsule formation), metallophosphatase superfamily (CapA)	COG2843	Control,Jelly	0.02702702702702703	37	0.15	40
func_15dc870dad45	FMN-dependent dehydrogenase, includes L-lactate dehydrogenase and type II isopentenyl diphosphate isomerase (LldD) (PDB:6AI7)	COG1304	Control,Jelly	0.7837837837837838	37	0.5	40
func_15f6f6f63fad	Cytochrome c peroxidase (MauG) (PDB:1EB7)	COG1858	Control,Jelly	0.2972972972972973	37	0.75	40
func_16017375e7dc	Uncharacterized conserved protein, DUF1501 family	COG4102	Control,Jelly	0.2972972972972973	37	0.35	40
func_1604a52643e5	tRNA isopentenyl-2-thiomethyl-A-37 hydroxylase MiaE (synthesis of 2-methylthio-cis-ribozeatin) (MiaE) (PDB:2ITB)	COG4445	Control,Jelly	0.32432432432432434	37	0.675	40
func_160bba6be692	3-hydroxyacyl-CoA dehydrogenase (FadB) (PDB:5ZQZ)	COG1250	Control,Jelly	0.5135135135135135	37	0.575	40
func_164527df7794	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase (PpsA) (PDB:5HV6)	COG0574	Control,Jelly	0.6216216216216216	37	0.75	40
func_1652810bc8ac	Ribosomal protein L22 (RplV) (PDB:1VS6)	COG0091	Control,Jelly	0.5135135135135135	37	0.425	40
func_1663986cb5e2	Replicative DNA helicase (DnaB) (PDB:1B79)	COG0305	Control,Jelly	0.918918918918919	37	0.9	40
func_166db034eedc	Uncharacterized phage-associated protein, contains DUF4065 domain (GepA)	COG3600	Control,Jelly	0.05405405405405406	37	0.05	40
func_1670dd94a53c	Riboflavin synthase alpha chain (RibC) (PDB:1I8D)	COG0307	Control,Jelly	0.918918918918919	37	0.825	40
func_167b2006a604	Polyprenyltransferase (heme O synthase) (CyoE)	COG0109	Control,Jelly	0.9459459459459459	37	0.775	40
func_167b8f32f4f2	Pyruvate kinase (PykF) (PDB:6QXL)	COG0469	Control,Jelly	0.7297297297297297	37	0.825	40
func_1698bd960715	Glycerol kinase (GlpK) (PDB:2ZF5)	COG0554	Control,Jelly	0.8378378378378378	37	0.55	40
func_16b7c1add609	Acyl carrier protein (AcpP) (PDB:1ACP)	COG0236	Control,Jelly	0.8648648648648649	37	0.95	40
func_16bf3119a33a	Predicted exporter	COG4258	Control,Jelly	0.05405405405405406	37	0.025	40
func_16de1d564727	Zn-dependent membrane protease YugP (YugP)	COG2738	Control,Jelly	0.21621621621621623	37	0.25	40
func_16ec5301a026	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase (PhnP) (PDB:6B9V)	COG1235	Control,Jelly	0.7567567567567568	37	0.8	40
func_16f0871b42de	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component (YbbA)	COG4181	Control,Jelly	0.5675675675675675	37	0.525	40
func_16f465dafb49	Saccharopine dehydrogenase, NADP-dependent (Lys9) (PDB:1E5L)	COG1748	Control,Jelly	0.3783783783783784	37	0.675	40
func_170b6f93d5a9	Nitrate reductase alpha subunit (NarG) (PDB:1Q16)	COG5013	Control,Jelly	0.13513513513513514	37	0.1	40
func_17150b6dae7e	Uncharacterized conserved protein with two CxxC motifs, DUF1111 family	COG3488	Control,Jelly	0.13513513513513514	37	0.35	40
func_171c12949da9	Alkyl sulfatase BDS1 and related hydrolases, metallo-beta-lactamase superfamily (BDS1) (PDB:2CFU)	COG2015	Control,Jelly	0.35135135135135137	37	0.225	40
func_171c344379c8	6-phosphofructokinase (PfkA) (PDB:1KZH)	COG0205	Control,Jelly	0.3783783783783784	37	0.55	40
func_1748d55fa48b	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB (PulE) (PDB:4KSR)	COG2804	Control,Jelly	0.40540540540540543	37	0.6	40
func_17618e1be23c	ABC-type Fe3+-citrate transport system, periplasmic component (FecB)	COG4594	Control,Jelly	0.02702702702702703	37	0.075	40
func_17656bb7fe39	Uncharacterized conserved protein (PDB:2LA3)	COG3575	Control,Jelly	0.02702702702702703	37	0.125	40
func_1773b03a41d2	p-Aminobenzoyl-glutamate transporter AbgT (AbgT) (PDB:4R0C) (PUBMED:17307853)	COG2978	Control,Jelly	0.24324324324324326	37	0.425	40
func_17795f3cf016	Uncharacterized conserved protein, DUF1272 domain	COG3813	Control,Jelly	0.13513513513513514	37	0.05	40
func_177d16ef8d79	Translation elongation factor EF-Ts (Tsf) (PDB:1EFU)	COG0264	Control,Jelly	0.8918918918918919	37	0.825	40
